Hierarchy_MTR_Class	Hierarchy_MTR_Name	CSCD_ID	SHORT_NAME/ru_RU	AUTO_SHORT_NAME	FULL_NAME/ru_RU	AUTO_FULL_NAME	BASE_UNIT	TMC_Stat	TMC_Type	COMMENT	Item_creation_date
3001010201010100	Костюмы лет муж ЛМ03-01	6079547	Костюм ЛМ03-01ИТР 2 80-84/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 80-84/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079553	Костюм ЛМ03-01ИТР 2 104-108/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 104-108/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079554	Костюм ЛМ03-01ИТР 2 120-124/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 120-124/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079555	Костюм ЛМ03-01ИТР 2 112-116/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 112-116/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079556	Костюм ЛМ03-01ИТР 2 128-132/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 128-132/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079557	Костюм ЛМ03-01ИТР 2 136-140/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 136-140/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079558	Костюм ЛМ03-01ИТР 2 80-84/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 80-84/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079569	Костюм ЛМ03-01ИТР 2 88-92/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 88-92/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079570	Костюм ЛМ03-01ИТР 2 96-100/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р 96-100/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079571	Костюм ЛМ03-01 1 144-148/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 144-148/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079577	Костюм ЛМ03-01ИТРб 1 104-108/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 104-108/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079581	Костюм ЛМ03-01ИТРб 1 96-100/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 96-100/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079588	Костюм ЛМ03-01ИТРб 1 112-116/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 112-116/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079592	Костюм ЛМ03-01ИТРб 1 96-100/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 96-100/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079593	Костюм ЛМ03-01ИТРб 1 136-140/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 136-140/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079594	Костюм ЛМ03-01ИТРб 1 104-108/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 104-108/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079598	Костюм ЛМ03-01 7 104-108/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 104-108/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
2004039900000000	Емкости прочие	6043918	Бак для воды GT-U-25 0,025м3		Бак для воды GT-U-25 0,025м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043919	Емкость для слива масла AM48 0,022м3		Емкость для слива масла AM48 0,022м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043920	Емкость буферная БЕ 5м3		Емкость буферная БЕ 5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043921	Емкость каркасная ВХН-8,0К 8м3		Емкость каркасная ВХН-8,0К 8м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043922	Емкость для пивоварения ЦКТ 0,06м3		Емкость для пивоварения ЦКТ 0,06м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043923	Емкость для хранения ЭЕ-1000Г 1м3		Емкость для хранения ЭЕ-1000Г 1м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043924	Емкость для воды Ет-1 1м3		Емкость для воды Ет-1 1м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043925	Емкость для воды Ет-2 2м3		Емкость для воды Ет-2 2м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043926	Емкость буферная БЕ-50 0,05м3		Емкость буферная БЕ-50 0,05м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043927	Емкость буферная УСУ-1 БЕ-100 0,1м3		Емкость буферная УСУ-1 БЕ-100 0,1м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043928	Емкость буферная УСУ-Т БЕ-100 0,1м3		Емкость буферная УСУ-Т БЕ-100 0,1м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043929	Емкость буферная УСУ-Т БЕ-160 0,16м3		Емкость буферная УСУ-Т БЕ-160 0,16м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043930	Емкость сбора конденсата Е-101 20м3		Емкость сбора конденсата Е-101 20м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043931	Бак расширительный R-10000 1м3		Бак расширительный R-10000 1м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043932	Бункер разгрузочный 400 4м3		Бункер разгрузочный 400 4м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043933	Бак деаэраторный Е-4 4м3		Бак деаэраторный Е-4 4м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043934	Бак деаэраторный БДА-10 10м3		Бак деаэраторный БДА-10 10м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043935	Бак деаэраторный БДА-2 2м3		Бак деаэраторный БДА-2 2м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043936	Емкость хранения P235GH 5м3		Емкость хранения P235GH 5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043937	Бак расширительный DD-8 0,008м3		Бак расширительный DD-8 0,008м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043938	Бак для мусора Urban 0,003м3		Бак для мусора Urban 0,003м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043939	Бак расширительный Джилекс 200 0,2м3		Бак расширительный Джилекс 200 0,2м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043940	Цистерна СТК10 9,264м3		Цистерна СТК10 9,264м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043941	Контейнер дозирующий ДК60К3 0,06м3		Контейнер дозирующий ДК60К3 0,06м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043942	Емкость уравнительная SQ30 3,7м3		Емкость уравнительная SQ30 3,7м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043943	Бак для воды БП-40 0,04м3		Бак для воды БП-40 0,04м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043944	Бак расширительный CE-1000 1м3		Бак расширительный CE-1000 1м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043945	Бак для воды ATP-500 0,5м3		Бак для воды ATP-500 0,5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043946	Емкость мягкой базы ПБВ 95м3		Емкость мягкой базы ПБВ 95м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043947	Бак для воды Е-45/1 10м3		Бак для воды Е-45/1 10м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043948	Бак для воды Е-45/2 10м3		Бак для воды Е-45/2 10м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043949	Бак для воды Е-45/3 10м3		Бак для воды Е-45/3 10м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043950	Бак для воды Е-45/4 10м3		Бак для воды Е-45/4 10м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043951	Бункер-аппарат ЮПЦ 023.07.00.000 8,7м3		Бункер-аппарат ЮПЦ 023.07.00.000 8,7м3		108	00	3	Эталонная запись	21.04.2025
2006010199000000	Станции, установки насосные прочие	6087462	Станция нас. вод.пов.давл. 105м3/ч 294м		Станция насосная для водоснабжения и повышенного давления 105м3/ч 294м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087463	Станция нас. канализац. 5м3/ч 15м		Станция насосная для откачки воды из канализации 5м3/ч 15м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087464	Уст.нас. вод.пов.давл. 16,8м3/ч 58м		Установка насосная для водоснабжения и повышенного давления 16,8м3/ч 58м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087465	Уст.нас. вод.пов.давл. 160м3/ч 330м		Установка насосная для водоснабжения и повышенного давления 160м3/ч 330м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087466	Уст.нас. вод.пов.давл. 9,6м3/ч 330м		Установка насосная для водоснабжения и повышенного давления 9,6м3/ч 330м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087467	Уст.нас. дегаз.трансф.мас. 12м3/ч 5м		Установка насосная для дегазации трансформаторного масла 12м3/ч 5м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087468	Уст.нас. канализац. 0,08м3/ч 8,5м		Установка насосная для откачки воды из канализации 0,08м3/ч 8,5м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087469	Уст.нас. канализац. 12,2м3/ч 8,8м		Установка насосная для откачки воды из канализации 12,2м3/ч 8,8м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087470	Уст.нас. канализац. 5,7м3/ч 5м		Установка насосная для откачки воды из канализации 5,7м3/ч 5м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087471	Уст.нас. канализац. 5м3/ч 5м		Установка насосная для откачки воды из канализации 5м3/ч 5м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087472	Уст.нас. канализац. 8,9м3/ч 8,5м		Установка насосная для откачки воды из канализации 8,9м3/ч 8,5м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087473	Уст.нас. сбор.разл.нефти 48м3/ч 28м		Установка насосная для сбора разливов нефти 48м3/ч 28м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087474	Уст.авт. пост.давл. 3м3/ч 45м		Установка автоматическая для поддержания постоянного давления 3м3/ч 45м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087475	Уст.нас. гидр.сис.маш 396м3/ч 13м		Установка насосная для подачи в гидравлические системы машин 396м3/ч 13м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087476	Уст.нас. гидр.сис.маш 0,62м3/ч 20,35м		Установка насосная для подачи в гидравлические системы машин 0,62м3/ч 20,35м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087477	Уст.нас. гидр.сис.маш 0,62м3/ч 14,7м		Установка насосная для подачи в гидравлические системы машин 0,62м3/ч 14,7м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087478	Станция нас. выс.дав.раб.сред 75м3/ч 5м		Станция насосная для создания и автоматического поддержания высокого давл. раб. среды 75м3/ч 5м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087479	Уст.нас. вод.пожар. 3м3/ч 42,7м		Установка насосная для систем водяного пожаротушения 3м3/ч 42,7м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087480	Уст.нас. вод. 5,6м3/ч 44м		Установка насосная для водоснабжения 5,6м3/ч 44м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087481	Станция пер. откач.жидк. 40м3/ч 30м		Станция перекачивающая для откачивания всех видов жидкостей 40м3/ч 30м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087482	Станция нас. вод.пожар. 23,5м3/ч 55,4м		Станция насосная для систем водяного пожаротушения 23,5м3/ч 55,4м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087483	Уст.нас. пов.дав.воды 6м3/ч 50м		Установка насосная для повышения давления воды 6м3/ч 50м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087484	Уст.гидр. обуст.мас.в бас. 28м3/ч 18м		Установка гидромассажная для обустройства массажа в бассейне 28м3/ч 18м		108	00	3	Эталонная запись	20.08.2025
2006010199000000	Станции, установки насосные прочие	6087485	Станция нас. перек.чис.воды 60м3/ч 50м		Станция насосная для перекачивания чистой воды 60м3/ч 50м		108	00	3	Эталонная запись	20.08.2025
2013070603000000	Штуцеры фирменные	6047987	Штуцер НР 1/4х8мм SS-8MO-1-4		Штуцер НР 1/4х8мм SS316 SS-8MO-1-4		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047988	Штуцер НР 1/2х12мм SS-12M0-1-8		Штуцер НР 1/2х12мм SS316 SS-12M0-1-8		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047989	Штуцер НР 3/4х10мм VTp.722.0.02005		Штуцер НР 3/4х10мм PPR VTp.722.0.02005		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047990	Штуцер НР 1/2х16мм VTr.650.N.0416		Штуцер НР 1/2х16мм PPR VTr.650.N.0416		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047991	Штуцер НР 1/2х12мм SS-12M0-1-8RT		Штуцер НР 1/2х12мм SS316 SS-12M0-1-8RT		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047992	Штуцер НР 1/4х6мм CLMA-6M-4N		Штуцер НР 1/4х6мм SS316 CLMA-6M-4N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047993	Штуцер НР 1/2х15мм 8-8 MHN-SS		Штуцер НР 1/2х15мм SS316 8-8 MHN-SS		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047994	Штуцер ВР 1/2х12мм DCF-12M-8N-SA		Штуцер ВР 1/2х12мм SS316L DCF-12M-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047995	Штуцер НР 1/2х12мм DMC12M-8N-SA		Штуцер НР 1/2х12мм SS316L DMC12M-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047996	Штуцер НР 1/4х12мм 12M-4N-SA		Штуцер НР 1/4х12мм SS316L 12M-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047997	Штуцер НР 1/2х6мм DMC6-8N-S		Штуцер НР 1/2х6мм SS316L DMC6-8N-S		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047998	Штуцер НР 1/2х8мм DMC8-8N-S		Штуцер НР 1/2х8мм SS316L DMC8-8N-S		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6047999	Штуцер НР 3/4х20мм DMC20M-12N-SA		Штуцер НР 3/4х20мм SS316L DMC20M-12N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048000	Штуцер НР 1/2х10мм DMC10M-8N-SA		Штуцер НР 1/2х10мм SS316L DMC10M-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048001	Штуцер НР 1х25мм DMC25M-16N-SA		Штуцер НР 1х25мм SS316L DMC25M-16N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048002	Штуцер НР 1/2х38мм DMC38M-24N-SA		Штуцер НР 1/2х38мм SS316L DMC38M-24N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048003	Штуцер НР 1/4х4мм DMC4-4N-SA		Штуцер НР 1/4х4мм SS316L DMC4-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048004	Штуцер НР 3/8х4мм DMC4-6N-SA		Штуцер НР 3/8х4мм SS316L DMC4-6N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048005	Штуцер НР 1/4х4мм DMCT4-4N-SA		Штуцер НР 1/4х4мм SS316L DMCT4-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048006	Штуцер НР 1/4х8мм DMC8-4N-SA		Штуцер НР 1/4х8мм SS316L DMC8-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048007	Штуцер НР 3/8х4мм DMCT4-6N-SA		Штуцер НР 3/8х4мм SS316L DMCT4-6N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048008	Штуцер НР 3/8х8мм DMC8-6N-SA		Штуцер НР 3/8х8мм SS316L DMC8-6N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048009	Штуцер НР 1/2х6мм DMC6M-8N-SA		Штуцер НР 1/2х6мм SS316L DMC6M-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048010	Штуцер НР 1/4х6мм DMC6M-4N-SA		Штуцер НР 1/4х6мм SS316L DMC6M-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048011	Штуцер НР 1/2х4мм DMC4-8N-SA		Штуцер НР 1/2х4мм SS316L DMC4-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048012	Штуцер НР 1/4х10мм DMC10M-4N-SA		Штуцер НР 1/4х10мм SS316L DMC10M-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048013	Штуцер НР 1/2х12мм DMC12M-8G-SA		Штуцер НР 1/2х12мм SS316L DMC12M-8G-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048014	Штуцер НР 3/8х12мм DMC12M-6N-SA		Штуцер НР 3/8х12мм SS316L DMC12M-6N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048015	Штуцер НР 1/4х6мм DMC6-4N-SA		Штуцер НР 1/4х6мм SS316L DMC6-4N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048016	Штуцер НР 3/4х16мм DMC16M-12N-SA		Штуцер НР 3/4х16мм SS316L DMC16M-12N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048017	Штуцер НР 1/4х4мм DMC4-4R-SA		Штуцер НР 1/4х4мм SS316L DMC4-4R-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048018	Штуцер НР 3/8х10мм DMC10M-6N-SA		Штуцер НР 3/8х10мм SS316L DMC10M-6N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048019	Штуцер НР 3/8х6мм DMC6-6N-SA		Штуцер НР 3/8х6мм SS316L DMC6-6N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048020	Штуцер НР 1/2х6мм DMC6-8N-SA		Штуцер НР 1/2х6мм SS316L DMC6-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048021	Штуцер НР 1/2х16мм DMC16-8N-SA		Штуцер НР 1/2х16мм SS316L DMC16-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048022	Штуцер НР 3/4х4мм DMC4-12N-SA		Штуцер НР 3/4х4мм SS316L DMC4-12N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048023	Штуцер НР 1/2х8мм DMC8-8N-SA		Штуцер НР 1/2х8мм SS316L DMC8-8N-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048024	Штуцер ВР 1/2х10мм RizurLok-RMFC10-8-316		Штуцер ВР 1/2х10мм SS316 RizurLok-RMFC10-8-316		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048025	Штуцер ВР 1/2х12мм RizurLok-RMFC12-8-316		Штуцер ВР 1/2х12мм SS316 RizurLok-RMFC12-8-316		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048026	Штуцер ВР M20х1,5х10мм RizurLok-RCGC-10M		Штуцер ВР M20х1,5х10мм SS316 RizurLok-RCGC-10M		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048027	Штуцер ВР M20х1,5х14мм RizurLok-RCGC-14M		Штуцер ВР M20х1,5х14мм SS316 RizurLok-RCGC-14M		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048028	Штуцер НР 3/4х12мм DMC12M-12GB-SA		Штуцер НР 3/4х12мм SS316L DMC12M-12GB-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048029	Штуцер ВР M20х1,5х12мм DCF12M-20M15G-SA		Штуцер ВР M20х1,5х12мм SS316L DCF12M-20M15G-SA		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048030	Штуцер НР 1/4х4мм ACMC4-4N		Штуцер НР 1/4х4мм SS316L ACMC4-4N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048031	Штуцер НР 1/4х6мм ACMC6-4N		Штуцер НР 1/4х6мм SS316L ACMC6-4N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048032	Штуцер НР 1/4х6мм ACLMA6-4N		Штуцер НР 1/4х6мм SS316L ACLMA6-4N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048033	Штуцер НР 1/4х4мм ACLMA4-4N		Штуцер НР 1/4х4мм SS316L ACLMA4-4N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048034	Штуцер НР 1/4х10мм ACMC-10M-4N		Штуцер НР 1/4х10мм SS316 ACMC-10M-4N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048035	Штуцер НР 1/4х10мм SS-CM-ML10-NS4		Штуцер НР 1/4х10мм SS316 SS-CM-ML10-NS4		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048036	Штуцер НР 3/8х12мм SS-CM-ML12-NS6		Штуцер НР 3/8х12мм SS316 SS-CM-ML12-NS6		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048037	Штуцер НР 1/2х12мм SS-CM-ML12-NS8		Штуцер НР 1/2х12мм SS316 SS-CM-ML12-NS8		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048038	Штуцер НР 1/4х6мм SS-CM-ML6-NS4		Штуцер НР 1/4х6мм SS316 SS-CM-ML6-NS4		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048039	Штуцер НР 1/4х10мм SS-CM-ML10-NS6		Штуцер НР 1/4х10мм SS316 SS-CM-ML10-NS6		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048040	Штуцер НР 1/2х10мм SS-CM-ML10-NS8		Штуцер НР 1/2х10мм SS316 SS-CM-ML10-NS8		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048041	Штуцер НР 1/2х10мм ACMC-10M-8N		Штуцер НР 1/2х10мм SS316 ACMC-10M-8N		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048042	Штуцер НР 3/4х20мм VTr.650.N.0520		Штуцер НР 3/4х20мм PPR VTr.650.N.0520		108	00	3	Эталонная запись	22.05.2025
2013070603000000	Штуцеры фирменные	6048043	Штуцер НР 1/2х14мм DMC14M-8N-SA		Штуцер НР 1/2х14мм SS316L DMC14M-8N-SA		108	00	3	Эталонная запись	22.05.2025
